GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "55000","Wisconsin",3,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",4034,3794,4063,4087,4183,4457,4696,5036,4799,5377,5083,7076,7147,7274,7372,7073,7960
 "55000","Wisconsin",3,CAEMP25N,300,"22","   Utilities","Number of jobs",12455,11981,11824,11863,11753,11617,11475,11744,11566,11422,11163,11165,11014,10719,10940,10352,10607
 "55000","Wisconsin",3,CAEMP25N,400,"23","   Construction","Number of jobs",180748,180117,183508,190519,195154,195892,194479,184579,165562,155027,152632,154109,159387,164353,169318,174654,180941
 "55000","Wisconsin",3,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",570861,538631,518441,517728,520761,521493,516937,507770,451810,444944,460095,471402,474764,481188,484353,482417,486932
 "55000","Wisconsin",3,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",125169,123194,121569,125189,128983,132859,133332,132865,125820,122646,125110,127094,129324,136206,138732,133930,135815
 "55000","Wisconsin",3,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",396503,393590,397533,398573,400362,398138,397241,385347,372102,363267,366695,365213,369688,375755,379051,380031,379103
 "55000","Wisconsin",3,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",113570,113419,114270,115418,117507,119712,121606,116906,111308,109742,112208,113387,113461,115490,122613,126599,128954
 "55000","Wisconsin",3,CAEMP25N,900,"51","   Information","Number of jobs",59696,56233,56022,57186,57404,56599,57435,57469,54867,53722,54341,53908,54859,56062,56683,56961,55627
 "55000","Wisconsin",3,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",157967,161024,163428,165708,167688,168396,175552,181948,188577,183414,188993,186562,185037,177903,179114,182029,185695
 "55000","Wisconsin",3,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",88702,91031,95489,103184,110521,114771,118558,118464,115604,118498,121912,119578,120945,124459,125879,127893,131673
 "55000","Wisconsin",3,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",138185,139653,141271,146713,148941,152835,159579,161703,156224,154381,156954,158997,160568,162473,167889,169549,172219
 "55000","Wisconsin",3,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",36902,38039,40541,41032,42548,43027,44774,48028,48405,48976,52509,54806,57563,61480,64749,72465,73057
 "55000","Wisconsin",3,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",144772,147358,147310,155917,161447,167157,172192,172454,154381,166595,173505,174791,178957,182295,178856,179864,179110
 "55000","Wisconsin",3,CAEMP25N,1500,"61","   Educational services","Number of jobs",51912,53338,54515,58304,58436,59533,60941,62743,64737,66999,66876,67366,69267,70733,70952,69886,70501
 "55000","Wisconsin",3,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",334224,343114,352025,358566,363649,372649,380902,388549,392225,395550,397684,403676,408454,412504,418186,425797,430046
 "55000","Wisconsin",3,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",55736,58235,60190,61408,62428,64396,66724,67215,65848,66440,67769,68771,68708,70676,69783,72817,74202
 "55000","Wisconsin",3,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",225052,226294,232052,236955,241117,245030,245750,243892,237763,236728,238371,240655,245076,248304,253795,256930,260937
 "55000","Wisconsin",3,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",171779,177238,178971,182351,183517,185687,186824,185825,182301,181029,184876,186175,185975,188382,191065,189138,190882
 "55000","Wisconsin",3,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",422494,428075,429890,428062,424793,426400,427249,431774,435852,437597,433311,433908,434224,436195,434188,438916,435665
 "55000","Wisconsin",3,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",29305,29995,29955,29578,29263,29293,29308,29734,30225,31579,29486,29111,28731,28731,28886,29105,29093
 "55000","Wisconsin",3,CAEMP25N,2002,"...","   Military","Number of jobs",19699,19422,19271,18911,17655,17869,17110,17414,17138,16698,16744,16739,16491,16269,15953,15818,15960
 "55000","Wisconsin",3,CAEMP25N,2010,"...","   State and local","Number of jobs",373490,378658,380664,379573,377875,379238,380831,384626,388489,389320,387081,388058,389002,391195,389349,393993,390612
 "55000","Wisconsin",3,CAEMP25N,2011,"...","    State government","Number of jobs",97699,99263,101127,100869,100548,102169,103949,103301,104878,106267,106480,109594,112462,113754,113520,114523,115125
 "55000","Wisconsin",3,CAEMP25N,2012,"...","    Local government","Number of jobs",275791,279395,279537,278704,277327,277069,276882,281325,283611,283053,280601,278464,276540,277441,275829,279470,275487
 "56000","Wyoming",7,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",330130,334123,336763,343755,354378,370329,388476,398969,387473,385059,390303,396704,400402,406188,405762,397914,398199
 "56000","Wyoming",7,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",257293,260214,262061,267167,274415,287005,297724,306048,293503,290013,293811,298289,299508,303951,302522,291463,289601
 "56000","Wyoming",7,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",72837,73909,74702,76588,79963,83324,90752,92921,93970,95046,96492,98415,100894,102237,103240,106451,108598
 "56000","Wyoming",7,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",8928,9550,8767,8518,8416,8116,9762,9866,9998,10216,10412,10249,10185,10368,10390,10380,10200
 "56000","Wyoming",7,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",63909,64359,65935,68070,71547,75208,80990,83055,83972,84830,86080,88166,90709,91869,92850,96071,98398
 "56000","Wyoming",7,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",12459,13168,12124,11837,11527,11180,12603,12859,12807,13053,13684,13959,13868,13934,14212,14251,14680
 "56000","Wyoming",7,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",317671,320955,324639,331918,342851,359149,375873,386110,374666,372006,376619,382745,386534,392254,391550,383663,383519
 "56000","Wyoming",7,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",252401,254638,257504,264008,274357,290646,305672,314596,300764,296953,301560,307060,310767,316886,315709,307438,308201
 "56000","Wyoming",7,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",2608,2896,2527,2624,2572,2548,2685,2822,2860,2816,2851,2896,2933,3113,2906,3112,(D)
 "56000","Wyoming",7,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",20719,20131,21281,22874,25304,29733,31244,34582,30150,30919,32351,35167,34113,34707,31529,26662,27983
 "56000","Wyoming",7,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),2172,2240,2337,2374,2551,2613,2582,2586,2559,2553,2576,2588,2662,2763,2837
 "56000","Wyoming",7,CAEMP25N,400,"23","   Construction","Number of jobs",27179,(D),27260,27302,29286,33033,36178,37689,32807,30543,28744,29301,29668,31608,30889,29280,27888
 "56000","Wyoming",7,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",11420,(D),10638,10843,11189,11755,11866,11595,10926,10441,11019,11277,11612,11769,11914,11540,(D)
 "56000","Wyoming",7,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",7707,7777,7758,8200,8663,9153,9642,9989,9633,9387,9824,10130,10264,11038,11227,9556,9133
 "56000","Wyoming",7,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",38859,38831,38886,38759,39434,39927,41164,40868,39709,38004,37925,37867,38408,38465,39784,39477,38485
 "56000","Wyoming",7,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),11683,12173,12956,13907,14988,15076,14274,14094,14765,14883,14993,15709,15841,14109,14031
 "56000","Wyoming",7,CAEMP25N,900,"51","   Information","Number of jobs",(D),(D),4799,5015,5116,4935,4830,4788,4726,4701,4713,4766,4741,4756,4663,4757,4689
 "56000","Wyoming",7,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",10416,10988,11104,11230,11391,11522,12695,13668,15257,14999,16052,16054,16456,16097,16473,17483,18097
 "56000","Wyoming",7,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",11899,12068,12386,13483,15239,16694,18525,19526,18975,19797,20334,20285,21222,22090,22270,22445,23076
 "56000","Wyoming",7,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",13776,13830,13901,14818,15083,15980,16976,17333,16519,16595,16459,16746,16991,17483,17539,17106,17298
 "56000","Wyoming",7,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",923,1008,786,905,905,1045,1062,1123,1175,1242,1213,1288,1419,1596,1616,1936,1944
 "56000","Wyoming",7,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",11479,11701,11845,11240,11130,11941,13094,12867,12353,12347,12652,12615,12865,12649,12365,12706,12841
 "56000","Wyoming",7,CAEMP25N,1500,"61","   Educational services","Number of jobs",2378,2606,2633,2748,2954,3138,3003,3187,3399,3645,3447,3438,3662,3803,3905,4087,4079
 "56000","Wyoming",7,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",22869,23275,24210,24792,25260,25926,26957,27960,28719,28965,29146,29068,29286,28990,29227,29856,29755
 "56000","Wyoming",7,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",6325,5714,5776,6031,6155,6256,6505,6634,6548,6593,6826,6868,7013,7292,7105,7538,7923
 "56000","Wyoming",7,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",28452,29982,30531,31198,31653,32245,32905,33981,32423,32205,32793,33446,34078,34976,35606,35208,35381
 "56000","Wyoming",7,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",(D),(D),17328,17533,17730,18534,18802,18295,17729,17074,17887,18412,18467,18157,18188,17817,17865
 "56000","Wyoming",7,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",65270,66317,67135,67910,68494,68503,70201,71514,73902,75053,75059,75685,75767,75368,75841,76225,75318
 "56000","Wyoming",7,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",7186,7556,7665,7629,7474,7302,7283,7456,7791,8104,7704,7549,7431,7360,7368,7529,7549
 "56000","Wyoming",7,CAEMP25N,2002,"...","   Military","Number of jobs",6122,6069,6130,6217,6138,6113,6130,6129,6252,6306,6295,6160,6233,6046,6007,6004,6074
 "56000","Wyoming",7,CAEMP25N,2010,"...","   State and local","Number of jobs",51962,52692,53340,54064,54882,55088,56788,57929,59859,60643,61060,61976,62103,61962,62466,62692,61695
 "56000","Wyoming",7,CAEMP25N,2011,"...","    State government","Number of jobs",14195,14261,14541,14939,14775,14478,14924,15037,15541,15712,15849,16010,15961,15713,15854,15672,15470
 "56000","Wyoming",7,CAEMP25N,2012,"...","    Local government","Number of jobs",37767,38431,38799,39125,40107,40610,41864,42892,44318,44931,45211,45966,46142,46249,46612,47020,46225
 "91000","New England",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",8766028,8712200,8696594,8808905,8901095,8997854,9167892,9173266,8935933,8892185,9003399,9112599,9266260,9413468,9657694,9777804,9886800
 "91000","New England",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",7291613,7201054,7124497,7138947,7162531,7225454,7288031,7280794,7015631,6994438,7055314,7173490,7258481,7362134,7467215,7556607,7619001
 "91000","New England",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",1474415,1511146,1572097,1669958,1738564,1772400,1879861,1892472,1920302,1897747,1948085,1939109,2007779,2051334,2190479,2221197,2267799
 "91000","New England",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",27588,27973,26933,26106,25732,25111,29370,29615,29840,30372,30968,31037,31508,31518,31803,31768,31762
 "91000","New England",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",1446827,1483173,1545164,1643852,1712832,1747289,1850491,1862857,1890462,1867375,1917117,1908072,1976271,2019816,2158676,2189429,2236037
 "91000","New England",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",47797,48155,47477,43018,42015,39892,43580,45097,44797,45129,47102,48445,51400,51488,51701,50339,50292
 "91000","New England",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",8718231,8664045,8649117,8765887,8859080,8957962,9124312,9128169,8891136,8847056,8956297,9064154,9214860,9361980,9605993,9727465,9836508
 "91000","New England",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",7668211,7605056,7600429,7728175,7818810,7910175,8068265,8062212,7831457,7787985,7910950,8017056,8166225,8307428,8554293,8674105,8787582
 "91000","New England",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),35469,38163,38730,38064,37669,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "91000","New England",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),7799,7508,7562,8160,9302,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "91000","New England",1,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),27683,26855,26492,24708,25252,25757,25510,25611,24836,24619,24980,25368,25810,27918,31476
 "91000","New England",1,CAEMP25N,400,"23","   Construction","Number of jobs",493596,(D),504780,530250,550151,559632,554802,529662,475632,449632,453934,462285,477941,489260,508336,531094,(D)
 "91000","New England",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",930144,847252,793345,776689,763404,750633,744598,723592,660005,639781,643455,640921,642000,636898,638314,633619,638865
 "91000","New England",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",306115,298151,297373,303119,304606,310046,311301,308556,291113,282116,285636,283415,285845,300306,304193,289619,288274
 "91000","New England",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",966348,970414,967483,975144,979674,972243,973337,956262,921723,915690,925348,926124,933444,939853,952396,953177,950661
 "91000","New England",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),201209,201264,203926,207081,212777,209180,199057,197729,203242,207943,214228,228031,260486,283185,292890
 "91000","New England",1,CAEMP25N,900,"51","   Information","Number of jobs",222688,(D),194892,191716,193882,192430,193134,194468,182765,179504,178236,179493,179690,180618,183067,185265,184286
 "91000","New England",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",503884,505499,502220,498961,508786,514854,543180,566277,588073,571822,600986,592799,596041,575471,590160,606933,618866
 "91000","New England",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",279222,285865,302774,327539,351807,358130,372907,371372,368145,380794,394669,389351,399047,413320,426820,435425,446301
 "91000","New England",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",652376,635838,632667,658959,664252,681444,711927,723852,703140,699930,706198,715762,736011,754295,793513,798935,817742
 "91000","New England",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",120925,118515,115448,113900,115165,115625,115286,120714,117169,116110,119291,127912,129506,133352,138063,144669,147006
 "91000","New England",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",433420,423620,428921,447255,450044,465400,478243,469563,441652,451003,457616,465643,480924,492947,505247,514306,518002
 "91000","New England",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",319331,331564,341132,346726,350977,356965,366286,370408,378465,382716,384052,388546,400865,413109,429862,431065,436684
 "91000","New England",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",1006219,1032037,1047945,1065925,1079206,1107299,1148506,1171967,1187176,1204167,1214770,1263169,1285045,1303831,1338789,1361658,1376457
 "91000","New England",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",180766,189997,193009,197964,199782,203876,210816,215884,212500,215875,219214,224249,229483,237957,243931,251031,256168
 "91000","New England",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",537445,547447,555102,562277,566660,575839,583886,587590,574854,583372,598627,614766,632235,648207,660397,675655,687694
 "91000","New England",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",432463,(D),451178,457961,463704,467746,475056,469415,459309,446357,457781,462005,470692,486658,506974,501814,504000
 "91000","New England",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",1050020,1058989,1048688,1037712,1040270,1047787,1056047,1065957,1059679,1059071,1045347,1047098,1048635,1054552,1051700,1053360,1048926
 "91000","New England",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",111598,112830,111862,109784,107993,107249,106896,107740,108562,111764,105272,103805,102024,101596,103069,104591,105448
 "91000","New England",1,CAEMP25N,2002,"...","   Military","Number of jobs",66354,66816,66386,63570,60027,60095,58788,58699,58602,59350,59099,58765,58662,57027,56208,55357,55003
 "91000","New England",1,CAEMP25N,2010,"...","   State and local","Number of jobs",872068,879343,870440,864358,872250,880443,890363,899518,892515,887957,880976,884528,887949,895929,892423,893412,888475
 "91000","New England",1,CAEMP25N,2011,"...","    State government","Number of jobs",289865,284272,279340,274879,278885,280401,286871,291709,289346,290859,290584,292245,292847,296675,295193,294084,289675
 "91000","New England",1,CAEMP25N,2012,"...","    Local government","Number of jobs",582203,595071,591100,589479,593365,600042,603492,607809,603169,597098,590392,592283,595102,599254,597230,599328,598800
 "92000","Mideast",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",26495670,26442196,26528689,26904113,27308630,27713122,28251978,28370832,27759001,27763099,28281659,28578752,28989781,29466074,29960906,30374668,30772846
 "92000","Mideast",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",22448117,22302454,22207488,22348601,22534604,22761367,22959740,22983879,22247067,22191146,22382982,22644409,22865503,23164307,23487767,23776473,24032228
 "92000","Mideast",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",4047553,4139742,4321201,4555512,4774026,4951755,5292238,5386953,5511934,5571953,5898677,5934343,6124278,6301767,6473139,6598195,6740618
 "92000","Mideast",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",123120,117995,113187,109143,107909,104694,110558,109737,108634,108327,107826,105948,107364,106922,106795,107051,106756
 "92000","Mideast",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",3924433,4021747,4208014,4446369,4666117,4847061,5181680,5277216,5403300,5463626,5790851,5828395,6016914,6194845,6366344,6491144,6633862
 "92000","Mideast",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",185433,180564,171019,162655,160279,157405,161497,158564,155931,158358,159528,167786,168736,168391,169748,176863,174736
 "92000","Mideast",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",26310237,26261632,26357670,26741458,27148351,27555717,28090481,28212268,27603070,27604741,28122131,28410966,28821045,29297683,29791158,30197805,30598110
 "92000","Mideast",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",22590013,22460644,22543328,22931995,23323654,23725414,24245477,24328265,23700598,23701459,24301617,24637514,25059695,25552306,26060738,26466405,26862110
 "92000","Mideast",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",41160,(D),39898,41977,43395,43489,44503,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "92000","Mideast",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",43571,(D),42515,41249,42619,46214,51624,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "92000","Mideast",2,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),100949,96777,93076,91101,91052,91921,90996,92477,91913,91505,91946,92962,98756,103023,111536
 "92000","Mideast",2,CAEMP25N,400,"23","   Construction","Number of jobs",1323911,1303226,1334180,1384005,1438069,1482074,1498781,1463980,1325387,1261928,1272076,1299488,1342034,1373653,1403278,1458708,(D)
 "92000","Mideast",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",2198188,(D),1916648,1863414,1827205,1797379,1757625,1705727,1546712,1489413,1496677,1490489,1488815,1484299,1485450,1481987,(D)
 "92000","Mideast",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",1022208,995841,992411,1007548,1020104,1028706,1033624,1020858,963352,947880,966012,969621,970228,1020770,1029621,969693,965857
 "92000","Mideast",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",2774661,2760582,2775739,2794344,2827597,2831397,2854379,2807375,2713352,2708489,2764266,2786675,2819622,2852635,2876854,2865821,2850323
 "92000","Mideast",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),849377,860428,878644,897440,923757,914383,878920,869154,897972,927459,947507,990821,1092059,1191429,1237941
 "92000","Mideast",2,CAEMP25N,900,"51","   Information","Number of jobs",(D),678664,650787,637830,643791,640950,639901,628877,593401,580591,581401,582406,580084,586457,579734,583979,582436
 "92000","Mideast",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",1546624,1526282,1515630,1524615,1553669,1578200,1656997,1725744,1780776,1738089,1850057,1836005,1855175,1817048,1851203,1908866,1961867
 "92000","Mideast",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",935014,955889,1003655,1074411,1159784,1207039,1262240,1271329,1254121,1297812,1350801,1341782,1377796,1444121,1492838,1533616,1573604
 "92000","Mideast",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",2008488,1975238,1988763,2057367,2085995,2140972,2240372,2278164,2206721,2204322,2249800,2298674,2351545,2396732,2467364,2495206,2522332
 "92000","Mideast",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",279981,293812,297254,309934,327874,346951,360574,379091,375518,377841,390962,404752,416494,419096,423850,453992,461321
 "92000","Mideast",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",1428061,1421583,1417933,1469623,1473635,1498209,1533929,1515364,1439688,1479864,1531646,1563894,1604565,1636242,1648291,1686013,1699887
 "92000","Mideast",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",768986,802960,822746,848283,876179,904234,916373,936438,955413,975466,982854,1000609,1031520,1066149,1092666,1103954,1115020
 "92000","Mideast",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",2990659,3076498,3150144,3200471,3258028,3351975,3449041,3513979,3561934,3631732,3684605,3731394,3782484,3836338,3909427,3988816,4076260
 "92000","Mideast",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",539534,562778,568597,590879,602875,620195,647075,670509,662306,676792,692973,714035,727525,757902,757000,772457,789042
 "92000","Mideast",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",(D),1526590,1561445,1582814,1610944,1640620,1670800,1689443,1666397,1699034,1759065,1811431,1872078,1925557,1966704,2010977,2058330
 "92000","Mideast",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",1449945,1501808,1514657,1546026,1560171,1578269,1612830,1610938,1585298,1558216,1625375,1654052,1668197,1717870,1755873,1734362,1742653
 "92000","Mideast",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",3720224,3800988,3814342,3809463,3824697,3830303,3845004,3884003,3902472,3903282,3820514,3773452,3761350,3745377,3730420,3731400,3736000
 "92000","Mideast",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",643238,666719,663210,654657,649999,645102,642516,645690,657602,687540,667370,654916,643037,635077,633119,639630,640161
 "92000","Mideast",2,CAEMP25N,2002,"...","   Military","Number of jobs",212177,212064,211556,205324,199554,200382,195495,197399,196623,197075,197880,196883,195026,191567,191067,188435,188314
 "92000","Mideast",2,CAEMP25N,2010,"...","   State and local","Number of jobs",2864809,2922205,2939576,2949482,2975144,2984819,3006993,3040914,3048247,3018667,2955264,2921653,2923287,2918733,2906234,2903335,2907525
 "92000","Mideast",2,CAEMP25N,2011,"...","    State government","Number of jobs",701719,714239,719461,720611,730153,729664,735932,743911,744845,737047,724516,717212,715140,711488,705746,707470,707810
 "92000","Mideast",2,CAEMP25N,2012,"...","    Local government","Number of jobs",2163090,2207966,2220115,2228871,2244991,2255155,2271061,2297003,2303402,2281620,2230748,2204441,2208147,2207245,2200488,2195865,2199715
 "93000","Great Lakes",3,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",26554355,26272457,26219630,26440226,26681985,26874698,27135396,26871751,25773421,25659131,26127720,26416804,26731751,27125029,27533124,27812851,28090806
 "93000","Great Lakes",3,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",22468655,22125912,21929398,21967646,22028223,22101708,22111916,21843103,20650352,20546528,20824900,21158004,21397978,21707460,22038051,22294099,22472100
 "93000","Great Lakes",3,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",4085700,4146545,4290232,4472580,4653762,4772990,5023480,5028648,5123069,5112603,5302820,5258800,5333773,5417569,5495073,5518752,5618706
 "93000","Great Lakes",3,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",353043,327331,313360,304689,301740,294239,301447,297710,295703,296514,295409,289501,291721,289588,288816,287140,284018
 "93000","Great Lakes",3,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",3732657,3819214,3976872,4167891,4352022,4478751,4722033,4730938,4827366,4816089,5007411,4969299,5042052,5127981,5206257,5231612,5334688
 "93000","Great Lakes",3,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",445452,405751,401924,390258,388784,381702,393019,377957,375401,380875,383958,380243,379929,372883,379850,378622,369026
 "93000","Great Lakes",3,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",26108903,25866706,25817706,26049968,26293201,26492996,26742377,26493794,25398020,25278256,25743762,26036561,26351822,26752146,27153274,27434229,27721780
 "93000","Great Lakes",3,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",22822308,22546062,22500877,22748141,23009421,23215069,23456566,23194772,22097652,21998616,22528971,22854988,23191111,23596839,24001125,24266807,24550309
 "93000","Great Lakes",3,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",55741,60297,54312,57697,59678,58583,61835,64041,63095,62788,64200,67588,68603,74269,69581,71608,70817
 "93000","Great Lakes",3,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",67660,62395,66527,62539,63868,68055,70329,83531,81177,92407,83616,106352,109488,107974,107543,103819,108269
 "93000","Great Lakes",3,CAEMP25N,300,"22","   Utilities","Number of jobs",104279,98808,94712,93268,93210,93297,93844,96638,94715,91895,90160,90139,89710,89564,91804,93312,97141
 "93000","Great Lakes",3,CAEMP25N,400,"23","   Construction","Number of jobs",1443884,1421135,1434194,1463733,1491494,1490555,1469015,1390410,1235475,1160309,1169313,1182351,1202856,1237280,1259843,1304772,1346905
 "93000","Great Lakes",3,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",3846560,3585246,3425255,3367096,3332244,3280654,3208470,3071796,2644642,2619806,2723318,2806311,2847315,2898282,2947099,2961021,3003004
 "93000","Great Lakes",3,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",1048572,1014931,1000517,1006902,1026846,1041698,1045482,1035741,972202,952615,971598,985674,1001992,1051003,1065360,1024975,1030852
 "93000","Great Lakes",3,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",2998511,2949229,2936113,2917239,2915148,2891128,2885309,2801870,2684101,2627174,2668762,2668351,2693331,2720207,2758170,2767882,2763984
 "93000","Great Lakes",3,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",896490,875943,867516,885300,919619,944311,970901,947449,889390,883066,917228,943979,960786,994227,1075985,1124348,1146674
 "93000","Great Lakes",3,CAEMP25N,900,"51","   Information","Number of jobs",483619,451982,437858,430126,428521,421647,423667,418100,393548,381474,378105,376073,378559,383274,378115,377820,368633
